13,13,0.85955921672263
2,2,0.5
2,2,0.5
17,17,0.5
18,18,7.785536627191959
2,2,0.5
18,18,1.0
17,17,0.5
17,17,0.8816582794459009
13,13,0.5
13,13,0.5
13,13,0.7788110229285223
17,17,0.5
10,10,0.5
13,13,0.5
6,6,0.5
10,10,0.6589994277851474
13,13,0.639284130797023
18,18,3.0
10,10,0.6485644715901913
13,13,0.7229511815210969
17,17,0.5
2,2,0.5
6,6,0.5
18,18,4.197240004633443
17,17,0.5
6,6,0.5
10,10,0.5
18,18,4.186115760099085
13,13,0.5
2,2,0.7979511785248121
17,17,0.5
17,17,0.5780913590886883
2,2,0.5
17,17,0.5
17,17,0.5
17,17,0.5
13,3,37.98802086447138
17,17,0.6784546615278657
18,18,8.729432716010564
10,10,0.5
17,17,0.2708575858872564
13,3,36.36995885610196
18,18,9.111081183381287
13,3,36.384632564164974
18,18,8.944541001150384
13,3,34.65280544258212
18,18,8.528282352569136
13,3,27.931567150891084
2,2,0.5
10,10,0.6798029359216571
18,18,8.804519236943577
17,17,0.5
13,13,0.5
2,2,0.5
6,6,0.5
18,18,8.889200978456103
2,2,0.9759685637564246
6,6,0.5
6,6,0.5
17,17,0.5
6,6,0.8355474034476913
18,18,9.618313576207271
2,2,0.5
17,17,0.5
18,18,8.587043131395092
6,6,0.5
17,17,0.9383108244045957
6,6,0.6333633775678322
10,10,0.5
18,18,4.262723012041988
17,17,0.5
6,6,1.0403840491339338
10,10,0.5
17,17,0.5194347925548755
18,18,4.2385858584134155
2,2,0.5
18,18,3.655614353080665
17,17,0.5
6,6,0.5
13,13,0.5
6,6,0.5
18,18,4.201669555940754
18,18,4.226321750073737
18,18,3.743764159757262
10,10,0.5
6,6,0.5
18,18,4.58043646540068
6,3,12.708082900889139
18,18,4.54064719386929
13,13,0.5
6,3,8.497240667604984
18,18,4.927215213837002
6,6,0.5
18,18,2.8720606045740453
17,17,1.0
13,3,19.434756148677877
18,18,1.4271027871046158
6,6,0.5345011413730276
10,3,5.681797461408337
2,2,0.5
6,6,0.5
18,18,2.6075382749564824
2,2,0.5
13,13,0.5
17,17,0.5
18,18,2.864746868904092
18,18,2.8072332493329952
13,13,0.5
18,18,1.7777858345139919
17,17,0.5
18,18,1.600663783623645
2,2,0.5
6,6,0.5
2,2,0.5
13,13,0.5
18,18,2.1496857558631177
17,17,0.5
18,18,0.7134269700011941
13,13,0.9916489968371422
17,17,0.5
6,6,0.5
13,13,0.5
2,2,0.5
6,6,0.5
10,10,0.5
18,18,1.5
2,2,0.6825655340288961
17,17,0.5
6,6,0.5
17,17,0.9019168725719737
13,13,0.5
13,13,0.708324257379843
18,18,2.967487203187403
2,2,0.5
17,17,0.5
2,2,0.5
2,2,0.8849104940346137
13,13,0.5
17,17,0.5
17,17,0.5
10,10,0.5
18,18,4.45484731759359
17,17,0.5
10,10,0.5958698068175181
18,18,3.920208425684109
10,10,0.36426963671360113
13,11,14.143060356624687
18,18,2.067819722210402
13,11,2.5877751963709557
2,2,0.5
10,10,0.5
6,6,0.5
2,2,0.9512353488551071
17,17,0.5
2,2,0.5
17,17,0.5
2,2,0.8804904867339474
18,18,2.0
13,13,0.5
10,10,0.5
17,17,0.5
6,6,0.5
10,10,0.5
6,6,0.7434544836977182
18,18,3.9560897664375716
2,2,0.5
10,10,0.5058009960451955
18,18,4.096568237098268
13,13,0.5
17,17,1.0
6,6,0.5
17,17,0.5
17,17,0.9371067737249064
18,18,4.944206421333689
2,2,0.5
10,10,0.5
10,10,0.5
17,17,0.5
2,2,0.5833036911690215
17,17,0.5
17,17,0.7151327048489691
13,13,0.5
18,18,5.366890898186654
18,18,4.934337582871649
2,2,0.5
18,18,3.848689917115138
13,13,0.5974980069200342
6,6,0.5
17,17,0.5
6,6,0.6944996144490005
10,10,0.5
17,17,0.5924897365188144
6,3,2.8009811920838388
10,7,3.6671512540416984
18,18,4.043465231508691
2,2,0.5
17,17,0.9745244309372652
6,3,3.207647839186791
10,10,0.5
6,6,0.5
18,18,4.072020157499907
10,10,0.8632980084889823
18,18,3.8925087328025256
6,6,0.5
17,17,0.5
17,17,1.3815318564259655
18,18,3.6219585154894673
2,2,0.5
17,17,0.5
10,10,0.5
17,17,0.5
18,18,2.2321256805108476
18,18,2.1885468457165587
10,10,0.5
17,17,0.5
18,18,2.514151272835875
13,13,0.5
10,10,0.5
17,17,0.5
18,18,0.5
10,10,0.8101266260049158
13,13,0.5
17,17,0.5
2,2,0.5
6,6,0.5
10,10,1.0
2,2,0.6369045755512843
17,17,1.4929942687059565
10,10,1.3549916650830482
17,17,1.9361081306403207
13,13,0.5
2,2,0.5
17,17,1.2859004951445456
2,2,0.6955087964063864
17,17,1.3353676116693123
2,2,0.7516861826922536
2,2,1.2071549417298115
18,18,6.5
6,6,0.5
18,18,1.0771500033368682
6,6,0.7886543728304218
6,6,0.5872282737667263
13,13,0.5
17,17,0.5
6,6,0.5
2,2,0.5
6,6,0.5
2,2,0.5
13,13,0.5
18,18,3.0
2,2,0.9287099955700455
17,17,0.5
2,2,0.5
17,17,0.5
18,18,5.019232884013036
17,17,0.5
18,18,5.821295072948232
13,13,0.5
17,17,0.5
2,2,0.5
13,13,0.8397752663979077
6,6,0.5
17,17,0.5
2,2,0.5
13,13,1.2530096803461959
2,2,0.7860614441263749
18,18,8.949643106685016
2,2,1.0360425342767599
17,17,0.5
18,18,9.523294753302054
13,13,0.5
17,17,0.5
17,17,0.999644837991184
18,18,11.51552417415391
13,3,36.89581056939477
17,17,0.5
10,3,21.623341846454167
10,7,12.208642353714907
18,18,6.135511221661261
2,2,0.5
18,18,4.415130135381304
13,13,0.5
6,3,5.3620774202451
18,18,2.9814531012039254
6,3,3.43644445410186
10,10,0.5
13,13,0.5
17,17,0.5
10,3,15.713551038073774
17,17,0.6876587884206629
2,2,0.5
10,3,8.854555661161726
13,13,0.5
13,3,11.59258137918269
17,17,0.5
13,3,9.226657872943349
13,13,1.137130051677076
18,18,1.5
13,13,0.9374280546687999
18,18,0.9765361956691265
2,2,0.5
13,13,1.311963350287897
2,2,0.5
17,17,0.5
17,17,0.5
13,13,0.5
10,10,0.5
13,13,0.5
6,6,0.5
10,10,0.5
17,17,0.5
10,10,0.9156040442026665
18,18,7.858898966684478
13,13,0.5
18,18,8.322008494088635
13,13,0.5
10,10,0.5
13,13,0.9844025962495664
2,2,0.5
17,17,0.5
2,2,0.5
13,13,0.9975274980425866
6,6,0.5
6,6,0.5849352926593383
13,13,0.5
6,6,0.6144955309314355
2,2,0.5
13,13,0.5
10,10,0.5
18,18,11.37007055225817
2,2,0.5
10,10,0.5
13,13,0.5
18,18,10.226292994685167
17,17,0.5
17,17,0.5
18,18,9.389607022395552
6,6,0.5
17,17,0.5
13,13,0.5
2,2,0.5
13,13,0.9961819543489128
18,18,9.89255629704249
6,6,1.1064404484646388
13,13,0.8090438498686012
18,18,10.613362007632134
18,18,8.968272648338228
2,2,1.0
17,17,0.5
6,6,0.5
6,6,0.5
17,17,1.0
10,10,0.5
17,17,0.5
10,10,0.5
6,6,0.5
18,18,11.937722571357142
13,13,0.5
6,3,9.437941351285758
6,6,0.28723961586126734
18,18,2.328612943115502
17,17,0.5
2,2,0.5
18,18,2.810535390171026
2,2,0.609126201856725
13,11,3.3767386466853964
18,18,1.6868254899648605
17,17,0.5
2,2,0.5
17,17,0.8793684616772453
2,2,0.7717824353713922
18,18,1.4903024711350668
10,10,0.5
18,18,0.5807396114063295
13,13,0.5
17,17,0.5
10,10,0.5
18,18,1.0096670366156104
13,13,0.928225993878641
6,6,0.5
10,10,0.6717835465727262
18,18,1.097869717253161
13,13,1.2853363185653848
17,17,0.5
6,6,0.5
2,2,0.5
2,2,0.5
13,13,0.5
10,10,1.0
17,17,0.5
18,18,3.0
6,6,0.5
18,18,1.212352510484152
17,17,0.5
10,10,0.5
2,2,0.5
13,13,0.5
10,10,1.0
17,17,0.5
2,2,0.5
10,10,1.3456867829077623
2,2,0.5
17,17,0.5
6,6,0.5
2,2,0.8918062263601882
18,18,3.0
13,13,0.5
17,17,0.5
2,2,0.5
17,17,1.0
6,6,0.5
6,6,0.91609717829391
18,18,3.53037880565671
17,17,1.1925251804567552
10,10,0.5
17,17,0.901135606874675
17,17,0.5
18,18,4.982666044505265
18,18,3.6853541004477393
13,13,0.5
18,18,1.6867252083610538
2,2,0.5
13,13,0.6958368857912092
10,10,0.5
10,10,0.6165081026564394
18,18,0.5
6,6,0.5
17,17,0.5
6,6,0.5
17,17,0.5495434742807106
17,17,0.9348101387645897
6,6,0.5
17,17,1.1007546955436283
18,18,3.08360497625182
10,10,0.5
13,13,0.5
17,17,1.7283207412998536
10,10,0.9827188869492716
13,13,0.5
6,6,0.5
2,2,0.5
10,10,0.5
6,6,0.5
2,2,0.5
17,17,0.5
13,13,0.5
2,2,0.7602875419426596
10,10,0.5
2,2,1.2377430980025679
13,13,0.5
18,18,6.805000179456783
10,10,0.8600465637681509
2,2,1.2945054989150435
10,10,1.2322532986160581
18,18,5.405012804958005
10,10,1.6722161736403223
2,2,0.5
10,10,0.7732142750969615
10,10,0.8088352011028519
10,10,1.2702602400156024
17,17,0.5
2,2,0.5
18,18,2.443424477550707
6,6,0.5
10,10,0.9681066513146561
13,13,0.5
18,18,2.479951399765355
18,18,3.3589712833297085
6,6,0.5
13,3,40.255553372772795
17,17,0.5
10,10,0.5
13,3,39.50893036289227
18,18,3.849781027328447
6,6,0.5
2,2,0.5
17,17,0.5
6,6,0.5
2,2,0.9519238846983171
18,18,3.503164133627479
10,10,0.5
10,10,0.9994638445828627
13,13,0.5
13,13,0.5
6,6,0.5
17,17,0.5
18,18,6.165225340803659
13,13,0.5
2,2,0.5
10,10,0.5
17,17,0.5
2,2,0.5
6,6,0.5
18,18,8.188479467726268
17,17,0.5
13,13,0.5
10,10,0.5
6,6,0.5
18,18,8.891146739081478
18,18,4.2074474349881825
13,13,0.5
18,18,4.677160598651881
18,18,3.6197461132229023
18,18,1.030338550497845
10,10,0.5
2,2,0.5
18,18,0.9755939614822751
10,10,0.8655426887581825
13,13,0.5
10,10,0.5
6,6,0.5
13,13,0.6184248398952263
18,18,1.3476710534638414
2,2,0.5
6,6,0.5
6,3,11.623293033429547
6,6,0.25326099709963046
6,6,0.5228286058854792
6,3,6.635042215224985
6,6,0.34859993598632855
2,2,0.5
6,6,0.1262959850295715
13,13,0.5
6,3,6.94654619631757
17,17,0.5
13,3,18.44360426336823
17,17,0.5
2,2,0.5
18,18,2.0
18,18,1.8178570338611735
6,6,0.5
13,13,0.5
10,10,0.5
2,2,0.5
13,13,0.6468667920325402
17,17,0.5
2,2,0.5
10,10,0.5
2,2,0.5
17,17,0.5
10,10,0.5
17,17,0.74150356048915
18,18,3.0
13,13,0.5
2,2,0.5
17,17,0.643657428824099
10,10,1.0
2,2,0.8155597427319776
17,17,1.140842302870169
10,10,0.563591018897796
18,18,2.928147212157512
6,6,0.5
17,17,0.5
6,6,0.5
6,6,1.4651340000602886
2,2,0.5
17,17,0.5
10,10,0.5
2,2,0.5580711328641996
10,10,0.796679307743716
17,17,0.5
13,13,0.5
2,2,0.5
18,18,6.748691113679456
18,18,7.200753447506145
10,10,0.5
10,10,0.5
17,17,0.5
6,6,0.5
13,13,0.5
13,11,13.706557250265064
13,13,0.7271550722821871
13,13,0.9057243132074291
18,18,8.151909029791739
10,10,0.5
2,2,0.5
17,17,0.5
2,2,1.0
10,10,0.5
17,17,0.5
10,10,0.6334021735920032
6,6,0.5
18,18,6.3987784478172784
10,10,0.5
18,18,2.585987273586966
17,17,0.5
2,2,0.5
6,6,0.5
6,6,0.5
13,13,0.5
17,17,0.5
13,13,0.5
10,10,0.5
17,17,0.5
13,13,0.685732120140699
10,10,0.8854969437671798
18,18,7.378706246014076
2,2,0.5
2,2,0.601026110353132
6,6,0.5
18,18,7.16330067867915
17,17,1.0
10,10,0.5
6,6,0.5
18,18,7.047818179349235
10,10,0.5442521958984798
18,18,5.4706773740543895
13,13,0.5
18,18,3.193421691390597
17,17,0.5
13,13,0.5
6,6,0.5
6,3,2.616719953671975
10,10,0.5
13,13,0.5
2,2,0.5
17,17,0.5
6,6,0.5
6,6,0.5
2,2,0.5
10,10,0.5
10,10,0.5
13,13,0.5
6,6,1.5
13,13,0.5
13,13,0.8207304944892826
2,2,0.5
13,13,1.1387824976971501
10,10,0.5
2,2,0.5
17,17,0.5
6,6,0.5
17,17,0.766435786653517
10,10,0.5
13,13,0.5
17,17,1.749047572015968
18,18,9.0
17,17,1.6821914766655368
10,10,0.5
2,2,1.5
18,18,9.643030756627354
17,17,2.340999868054155
18,18,2.8902408218399387
17,17,1.179850203047863
17,17,1.0428974051396267
13,3,35.34574044952183
10,7,4.101896559494094
17,17,0.5408990374504583
10,10,0.5
10,3,29.706889828340024
10,10,0.5
18,18,4.2802632251692785
10,3,19.700967428600563
13,13,0.5
18,18,5.003410058572001
18,18,3.458483708714539
17,17,0.5
10,10,0.5
18,18,2.80825894499867
10,10,0.8268087811329679
17,17,0.5
13,13,0.5
17,17,0.7101096481172249
18,18,3.0938318559397544
18,18,3.0733349102957845
2,2,0.5
10,10,1.0
18,18,1.0
2,2,0.5
10,10,1.8853514991292855
17,17,0.5
6,6,0.5
13,13,0.5
18,18,0.5
17,17,0.5
6,6,0.5
18,18,0.5232915787805155
10,10,1.0
10,10,0.5
13,13,0.7725207038644726
13,13,0.7190648146337821
17,17,0.5
18,18,2.5
6,6,0.5
17,17,0.5
6,6,0.5
2,2,0.5
2,2,0.5
18,18,4.887062584776686
2,2,0.5050896742516215
10,10,1.0
6,3,9.672886372929042
18,18,2.8939071071882836
6,3,4.048495465192843
17,17,0.5
10,3,8.31009369765053
13,13,0.5
13,13,0.8347768603709937
18,18,5.000506403430563
2,2,0.5
18,18,3.340398522625719
18,18,3.691631890256474
13,13,0.5
17,17,0.5
6,6,0.5
13,13,0.5
6,6,0.6169801910949673
13,13,0.878321318226142
2,2,0.5
2,2,0.5
10,10,0.5
13,13,0.5
2,2,0.5
13,13,0.5
2,2,0.5
13,13,0.7350884026391213
10,10,0.5
6,6,0.5
10,10,0.5
17,17,1.5
13,13,0.5
6,6,0.5
17,17,0.5
2,2,1.0
13,13,0.5
18,18,8.0
10,10,0.5
6,3,11.35421296114265
13,7,21.285617357439946
10,10,0.29598215428529784
6,6,0.5
18,18,8.621231274294132
2,2,0.5
6,6,0.5
6,6,0.5
10,10,0.5
17,17,0.5
6,6,0.8423753691234879
13,13,0.5
6,6,0.5
17,17,0.5
18,18,12.104908143150567
18,18,8.180768734272363
2,2,0.5
17,17,0.5
2,2,1.0
18,18,7.314145148013438
6,6,0.5
2,2,0.7858341862532825
13,13,0.5
17,17,0.5
6,6,0.5
18,18,8.372638322809053
18,18,7.857218391147853
13,13,0.5
18,18,6.815343223262289
10,10,0.5
17,17,1.5
17,17,1.3581670942414235
2,2,0.5
2,2,0.8711256409128509
6,6,0.5
2,2,1.1078689166153026
17,17,1.0
2,2,1.4071124440951053
6,6,0.5
13,13,0.5
2,2,1.3865452336791009
10,10,1.0
17,17,0.5
2,2,0.5
18,18,4.0
2,2,0.48337839332856447
6,3,9.34793789446502
13,7,25.11015535391431
18,18,2.8774524014547183
6,6,0.5
10,10,0.5
6,3,5.60178097077619
6,6,0.8900113880388858
18,18,3.0699276303502074
17,17,0.5
17,17,0.8131060659262062
17,17,0.5018280938353996
6,6,0.5
6,6,0.9007673664857521
10,10,0.5
18,18,4.577408435184793
6,6,1.1557787674572069
6,6,0.5
18,18,3.2847097291309524
17,17,0.5
18,18,1.4861560406847047
17,17,0.5
10,10,1.0
18,18,1.0
6,6,1.0
10,10,0.5
13,13,0.5
6,6,0.5
18,18,1.5880784585872902
17,17,0.5
6,6,0.5801011396307558
2,2,0.5
17,17,0.7361372097429921
6,6,0.5948366144073702
17,17,0.5
2,2,0.5
13,13,0.5
2,2,0.5
17,17,0.5
13,13,0.5
2,2,0.9377631637536865
6,6,0.5
10,10,0.5
17,17,0.5
2,2,0.5
10,10,0.5
17,17,0.9022708977614116
17,17,1.0272414052029717
17,17,1.2701442674140253
13,13,0.5
17,17,0.7383394040111853
10,10,0.5
18,18,6.0
2,2,0.5
10,10,1.4167525048501943
10,3,22.400744816869178
10,10,1.2172160930338123
10,10,0.9011010240249675
13,13,0.5
6,6,0.5
10,10,0.5833656679367323
17,17,0.5
10,10,0.280074952218456
13,13,0.918593594204026
18,18,7.61343300468252
17,17,1.0
10,10,0.5
2,2,0.5
13,13,0.5
10,10,0.5
18,18,8.42758461953946
6,6,0.5
18,18,7.050137818179223
18,18,6.68668591786917
2,2,0.5
17,17,1.0
17,17,0.5
18,18,8.182684906418217
13,13,0.5
2,2,0.5
18,18,8.59897084930401
2,2,0.8447975602386464
18,18,8.071904640443961
17,17,1.0
17,17,0.7851019517926261
2,2,0.5
2,2,0.5007780869332237
18,18,9.090567301984493
10,10,0.5
18,18,6.5204300791818355
6,6,1.0
2,2,0.5
18,18,6.927060389857161
10,10,0.5
18,18,2.093732822278696
17,17,0.5
6,6,0.5
18,18,0.5
18,18,1.1424214001660857
17,17,0.5
18,18,0.6055876184656199
17,17,0.5
17,17,0.5
10,10,0.5
6,6,1.0
17,17,0.8404841733584476
18,18,0.5
13,13,0.5
2,2,0.5
18,18,0.5
10,10,0.5
6,6,0.5
10,7,12.717361029217443
6,6,0.8581575390280136
17,17,1.0
18,18,0.5
2,2,0.5
10,10,0.5
2,2,0.5
13,13,0.5
2,2,0.540306506203251
17,17,0.5
2,2,0.5
10,10,0.5
17,17,0.5
17,17,0.6688565585384936
17,17,0.5410285634473553
10,10,0.5
17,17,1.3357421513881036
18,18,7.11322376391729
13,13,0.5
17,17,0.5
13,13,0.5
17,17,0.5
10,10,0.5
17,17,0.5
13,13,0.5
2,2,0.5
6,6,0.5
2,2,0.7818676366413797
13,3,42.87568861537085
13,11,11.03337846343635
18,18,11.742987908421355
2,2,0.4115411424828608
13,13,0.5
17,17,0.5
10,10,1.0
13,3,38.28849800042542
18,18,10.811116392591885
6,6,0.5
17,17,0.5
2,2,0.5
10,10,0.5
2,2,0.7759507044910379
10,10,0.5
13,13,0.5
6,6,1.0
13,13,0.5
2,2,0.5
17,17,0.5
6,6,0.5
17,17,1.0
18,18,16.028504004204876
18,18,11.80347797219298
10,10,0.5
10,10,0.6034347954747545
6,6,0.5
13,13,0.5
10,10,0.8760939358861606
18,18,12.98089938805009
17,17,0.5
10,10,1.0145151702787416
10,10,0.6414274816254988
18,18,9.560167770420435
10,10,0.9025449205391851
6,6,0.5
2,2,0.5
17,17,0.5
10,10,0.5
2,2,0.5
18,18,11.797531552851012
13,13,0.5
17,17,0.5
17,17,0.7866013883063374
18,18,13.125218445135317
13,13,0.5
2,2,0.5
13,11,9.04827595196707
18,18,11.360383508647885
6,6,0.5
18,18,10.828092665469
10,10,0.5
2,2,0.5
13,13,0.5
18,18,11.128068793983857
17,17,1.0
13,13,0.9477868443003103
18,18,7.133835722873471
6,6,0.5
13,13,0.5
18,18,6.0007046309708585
13,13,0.9743789505678251
18,18,4.847953618196016
10,10,0.5
17,17,0.5
6,6,0.5
13,13,0.5
18,18,5.334294644021099
18,18,4.8461409739038
6,6,0.5
17,17,0.5
10,10,0.5
13,13,0.5
10,10,0.9050129036587009
2,2,0.5
6,6,0.5
13,13,0.5
2,2,0.5
17,17,1.0
10,10,0.5
13,13,0.5
13,13,0.912644507733603
10,10,0.5
10,10,0.6006743687125891
13,13,0.5556709259593617
18,18,5.5
6,6,0.5
17,17,0.5
13,13,0.5
10,10,0.5
17,17,0.7157481561114878
6,6,0.5
18,18,4.700107589089839
2,2,0.5
6,6,0.5025816786912856
10,3,26.38889734922617
6,6,0.04581051120419488
13,13,0.5
10,3,18.164272387882136
18,18,4.560797283917395
10,10,1.0
6,3,10.275529090277814
18,18,3.676872361219864
2,2,1.0
10,10,0.5464773052760847
17,17,0.5
6,6,0.5
13,13,0.5
6,6,0.9101843594170305
18,18,4.533394541088569
10,10,0.5
6,6,0.9163857782260152
10,10,0.9868507912689779
17,17,0.5
2,2,0.5
2,2,0.5
10,10,0.5
2,2,0.7375217210332039
18,18,4.8994634762088936
18,18,3.6787641174058194
13,13,0.5
6,6,0.5
